date,n_components,train_start,train_end,train_observations,log_likelihood,converged,current_regime,current_regime_label,current_regime_probability,next_regime,next_regime_label,next_regime_probability,error,current_prob_regime_0,current_prob_regime_1,current_prob_regime_2,current_prob_regime_3,current_prob_regime_4,next_prob_regime_0,next_prob_regime_1,next_prob_regime_2,next_prob_regime_3,next_prob_regime_4
2016-10-31,5,2011-10-31,2016-10-31,1259,-2458.654127584332,True,3,inflation_rates_shock,1.0,3,inflation_rates_shock,0.9852465443230701,,2.74876470571177e-155,5.440294138779772e-173,9.271503279931958e-50,1.0,2.471732415870737e-28,1.1200164077634514e-30,3.360016044001448e-30,0.007377758720573417,0.9852465443230701,0.00737569695635641
2016-11-30,5,2011-11-30,2016-11-30,1259,-3273.175691959881,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9823720901304731,,1.5238098353342672e-50,1.1558142883811646e-41,5.397674165761716e-110,1.3666865151128232e-23,1.0,0.01058053921119717,1.8353306815445143e-25,1.8352772679915548e-25,0.007047370658329649,0.9823720901304731
2016-12-30,5,2011-12-30,2016-12-30,1259,-3249.4155331518486,True,0,inflation_rates_shock,0.999998674858912,0,inflation_rates_shock,0.9754075513469764,,0.999998674858912,1.3251412819242332e-06,6.829199911406108e-58,1.8559609822993067e-90,2.0310754837014993e-45,0.9754075513469764,0.014078612437167928,0.010513823785130392,3.8865235030147464e-47,1.243091940653478e-08
2017-01-31,5,2012-01-31,2017-01-31,1259,-2825.2945248960627,True,0,risk_on,0.9999999986971488,0,risk_on,0.9935841054822412,,0.9999999986971488,1.5627222349506127e-89,0.0,1.0748525154739716e-37,1.3028954510408555e-09,0.9935841054822412,5.600493987794738e-12,5.600409680206972e-12,0.0032081590215416326,0.0032077354850606576
2017-02-28,5,2012-02-28,2017-02-28,1259,-2713.241807548608,True,2,risk_on,1.0,2,risk_on,0.9846296167049217,,1.1825010398473165e-81,3.543677979675201e-44,1.0,5.145370686441005e-17,4.842998327313003e-75,5.872396586756027e-46,0.003074072152356815,0.9846296167049217,0.012296311142721656,1.9575161979902474e-46
2017-03-31,5,2012-04-02,2017-03-31,1258,-3107.035675312919,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,0.9871442925210983,,2.2617933381865925e-20,1.0,1.7505777426126616e-32,3.0780361142958786e-21,7.876357539962736e-67,0.007713552985230977,0.9871442925210983,3.0031255620150506e-23,0.005142154493670793,3.002722954060508e-23
2017-04-28,5,2012-04-30,2017-04-28,1258,-2894.8923638352753,True,0,risk_on,0.9999999984743226,0,risk_on,0.9848507656038217,,0.9999999984743226,1.0764959158818389e-22,6.368282669368882e-40,1.4949111126117982e-64,1.5257496369122684e-09,0.9848507656038217,0.003049627615676629,7.524836806997235e-12,1.863809199616153e-24,0.01209960677304915
2017-05-31,5,2012-05-31,2017-05-31,1258,-2872.6714489025853,True,0,risk_on,0.9999999999977263,0,risk_on,0.9875166572578757,,0.9999999999977263,9.72082538899736e-65,1.594292370005062e-180,1.526299042304419e-45,2.1570981094922876e-12,0.9875166572578757,8.156810128369604e-15,2.5576424422461244e-66,0.0041611115377096575,0.008322231204289907
2017-06-30,5,2012-07-02,2017-06-30,1258,-3111.6897987880698,True,2,risk_on,0.9999975394824362,2,risk_on,0.9821312929785206,,1.5688098684678677e-207,0.0,0.9999975394824362,8.204121378193935e-29,2.4605173586514916e-06,2.356125466006964e-124,6.198590837415675e-31,0.9821312929785206,0.004466418291740281,0.013402288729533994
2017-07-31,5,2012-07-31,2017-07-31,1258,-2508.995339134125,True,3,risk_on,1.0,3,risk_on,0.9909591504840868,,0.0,1.359094689614003e-17,4.511377275440131e-132,1.0,2.565316232981025e-134,1.318382026872973e-136,0.003013617994383726,0.0060272315215294915,0.9909591504840868,1.2637645432377244e-111
2017-08-31,5,2012-08-31,2017-08-31,1258,-2741.358598602273,True,1,risk_on,1.0,1,risk_on,0.9906053306078312,,6.180522591700431e-132,1.0,3.297513180968247e-88,0.0,3.7358470410792303e-32,5.776584535218974e-90,0.9906053306078312,0.004695478110767202,3.8510153176313762e-90,0.004699191281401751
2017-09-29,5,2012-10-01,2017-09-29,1258,-2749.0603879064583,True,1,inflation_rates_shock,0.9999956526984441,1,inflation_rates_shock,0.972125696378191,,4.347301447669911e-06,0.9999956526984441,9.461936402582329e-80,0.0,7.316175210785951e-29,0.016733510233591063,0.972125696378191,7.045288711913153e-31,4.694953676164839e-31,0.011140793388109787
2017-10-31,5,2012-10-31,2017-10-31,1260,-1802.725140273918,True,3,risk_on,1.0,3,risk_on,0.9917871562053097,,2.5628702980357557e-29,1.105107664978095e-134,4.3068922171578495e-225,1.0,4.669236430471847e-40,0.004105836875086416,1.650027730746009e-31,8.249908946642134e-32,0.9917871562053097,0.004107006919603914
2017-11-30,5,2012-11-30,2017-11-30,1260,-2437.444056538274,True,2,risk_on,1.0,2,risk_on,0.9822676729283183,,2.7430459735697315e-164,3.371104483159442e-29,1.0,4.0510975590078414e-66,9.271619100882963e-79,4.741337616297563e-31,0.015194717939287731,0.9822676729283183,0.0025376091323938803,4.741471238044501e-31
2017-12-29,5,2012-12-31,2017-12-29,1260,-2024.2110590311243,True,1,risk_on,1.0,1,risk_on,0.9872937354576292,,2.5295446786501155e-91,1.0,7.23838845175574e-225,7.823357047028843e-137,0.0,0.007257360248231754,0.9872937354576292,2.7260138129346734e-93,0.005448904294138973,9.079216348282401e-94
2018-01-31,5,2013-01-31,2018-01-31,1260,-1845.6892262090662,True,3,risk_on,1.0,3,risk_on,0.9916776448834814,,1.3763385728578328e-92,2.644684942608986e-181,0.0,1.0,2.640432498642461e-60,0.005548614908408704,1.5046443598222267e-94,1.5046432645668164e-94,0.9916776448834814,0.0027737402081099163
2018-02-28,5,2013-02-28,2018-02-28,1260,-1977.5238708707498,True,3,mixed_or_neutral_3,1.0,3,mixed_or_neutral_3,0.9576460320988973,,9.298699330970496e-82,1.225133994818772e-74,2.293616336909086e-180,1.0,0.0,0.007032781707994535,0.021256203584552893,0.007032505199353834,0.9576460320988973,0.00703247740920155
2018-03-29,5,2013-04-01,2018-03-29,1260,-1245.8994160098491,True,1,defensive_risk_off,1.0,1,defensive_risk_off,0.9706094623932648,,0.0,1.0,0.0,0.0,0.0,0.0,0.9706094623932648,0.0,0.029390537606735132,4.008204318069823e-299
2018-04-30,5,2013-04-30,2018-04-30,1260,-715.2955915198664,True,4,defensive_risk_off,1.0,4,defensive_risk_off,0.9887075943414512,,1.062441953911208e-284,0.0,0.0,0.0,1.0,0.011292405658548802,1.2294429545809689e-286,1.2294008726902254e-286,0.0,0.9887075943414512
2018-05-31,5,2013-05-31,2018-05-31,1260,-1505.2859046259314,True,4,risk_on,1.0,4,risk_on,0.9904131915473666,,1.7086486252852165e-181,2.299795920517384e-38,2.912952487098009e-39,2.4980073688232614e-109,1.0,2.7662337074875722e-40,0.0031955618732512356,0.003195677700020187,0.00319556887936196,0.9904131915473666
2018-06-29,5,2013-07-01,2018-06-29,1260,-1615.941320211536,True,0,defensive_risk_off,1.0,0,defensive_risk_off,0.9907850724348276,,1.0,2.0120153602683996e-222,1.5381546154399285e-119,9.436241860472079e-239,1.1744753981720622e-159,0.9907850724348276,2.7337124139955666e-121,0.009214927565172422,9.111821136410097e-122,9.111780392632794e-122
2018-07-31,5,2013-07-31,2018-07-31,1260,-2024.2125296410975,True,1,mixed_or_neutral_1,0.9999999807400857,1,mixed_or_neutral_1,0.9832489819083026,,1.9259870686648814e-08,0.9999999807400857,4.192039932901465e-119,7.595139393441121e-77,5.539911111712609e-88,0.0055836944813968045,0.9832489819083026,0.0055836592252501965,0.0055836643850068896,1.2205255423266274e-78
2018-08-31,5,2013-09-03,2018-08-31,1260,-1878.2062731536507,True,0,risk_on,1.0,0,risk_on,0.9913450581626196,,1.0,5.5757763450251435e-18,1.144254969849107e-113,0.0,2.6735587239562386e-73,0.9913450581626196,0.005770166799238135,2.6498902288505086e-20,1.3249391617101118e-20,0.00288477503814216
2018-09-28,5,2013-09-30,2018-09-28,1260,-1572.9414093397963,True,3,risk_on,1.0,3,risk_on,0.991392311740261,,7.180931851884048e-130,1.1685066982638709e-103,4.15887020018267e-20,1.0,1.696683899894266e-141,1.82219045428069e-22,0.0028691893815160027,0.005738498878222897,0.991392311740261,1.8221952433789385e-22
2018-10-31,5,2013-10-31,2018-10-31,1260,-1490.110928628117,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9849139347910788,,7.000546824577562e-265,8.769073734719698e-180,1.8598332145911499e-37,3.341851147024234e-73,1.0,8.68907703818483e-40,0.0037715072565371517,0.007543079763937175,0.0037714781884468297,0.9849139347910788
2018-11-30,5,2013-12-02,2018-11-30,1260,-1327.8393755194745,True,1,defensive_risk_off,1.0,1,defensive_risk_off,0.979387660003754,,3.378686929403931e-230,1.0,7.107335877193018e-121,2.9373788798790064e-169,2.17151586409035e-166,0.01545925098063767,0.979387660003754,0.005153089015608338,4.17577450357813e-123,2.08781674232982e-123
2018-12-31,5,2013-12-31,2018-12-31,1259,-1031.0193949606157,True,2,defensive_risk_off,1.0,2,defensive_risk_off,0.983740453736766,,3.725962470006603e-290,6.9444105656194625e-202,1.0,0.0,3.092412027403855e-251,1.9187993023481663e-204,9.228322426093077e-111,0.983740453736766,0.016259546263234056,2.3707867775714317e-174
2019-01-31,5,2014-01-31,2019-01-31,1259,-618.223497796047,True,4,defensive_risk_off,1.0,4,defensive_risk_off,0.9824030907602856,,1.4165549091290114e-175,1.6767028712034801e-167,2.3723648566040744e-166,1.5427757175877528e-247,1.0,2.612703955138269e-71,2.307155651038784e-84,0.013197666449851223,0.004399242789863176,0.9824030907602856
2019-02-28,5,2014-02-28,2019-02-28,1259,-725.8474276896588,True,2,recovery_or_normalization,1.0,2,recovery_or_normalization,0.9746648537048203,,2.382568120362264e-47,3.447277962807245e-49,1.0,9.584164798799288e-112,1.2093801339680835e-77,0.006333633313127443,0.01900151298205232,0.9746648537048203,2.955911604734413e-49,1.5744304558099938e-51
2019-03-29,5,2014-03-31,2019-03-29,1259,-907.4798420901878,True,1,recovery_or_normalization,1.0,1,recovery_or_normalization,0.9727764176241588,,8.021402440400744e-34,1.0,3.620003217306551e-18,2.282280950300176e-66,2.3590156618485666e-57,0.004537225354386481,0.9727764176241588,0.018149133605551086,4.215751208777854e-20,0.004537223415903834
2019-04-30,5,2014-04-30,2019-04-30,1259,-957.4557229785357,True,4,risk_on,1.0,4,risk_on,0.9924625705371929,,1.1856068123818796e-192,2.5751089709292062e-67,9.896220098628732e-23,1.0365714724188841e-37,1.0,5.147196823092917e-25,5.146156228136849e-25,0.0025125213112758642,0.005024908151531278,0.9924625705371929
2019-05-31,5,2014-06-02,2019-05-31,1259,-1017.8098580313933,True,4,risk_on,1.0,4,risk_on,0.9936974636148804,,6.822673800538605e-97,1.2041471219683814e-65,1.9753318780217012e-63,7.996502877056731e-52,1.0,0.002100843448601038,1.5385006902626717e-53,0.0021008494978157744,0.002100843438702805,0.9936974636148804
2019-06-28,5,2014-06-30,2019-06-28,1259,-1187.642035350914,True,0,mixed_or_neutral_0,0.9999999964163635,0,mixed_or_neutral_0,0.9774334493272304,,0.9999999964163635,2.5665195266034372e-14,9.07819271825647e-24,2.3760583080030036e-99,3.583721849353102e-09,0.9774334493272304,0.006447165656941104,0.006447084932063782,0.003223549378014168,0.006448750705861542
2019-07-31,5,2014-07-31,2019-07-31,1259,-638.815514933874,True,2,recovery_or_normalization,0.9999999999353122,2,recovery_or_normalization,0.9802607133607365,,6.465801466913773e-11,1.6701580595891463e-23,0.9999999999353122,1.557649487489619e-50,8.159745054323694e-59,0.003947801513899655,0.01579148512462845,0.9802607133607365,7.056580996742714e-13,1.0622939835809667e-25
2019-08-30,5,2014-09-02,2019-08-30,1259,-746.553086270682,True,2,mixed_or_neutral_2,1.0,2,mixed_or_neutral_2,0.9715558730031602,,1.0077372413826166e-88,8.543178245648892e-78,1.0,1.4048587077575904e-25,1.6849961694021214e-18,0.007109626716464007,0.003554850119595107,0.9715558730031602,0.0071107188288416605,0.010668931331938976
2019-09-30,5,2014-09-30,2019-09-30,1259,-646.6207263409954,True,1,inflation_rates_shock,0.9999999999721467,1,inflation_rates_shock,0.9805790358739788,,1.8471906846721245e-52,0.9999999999721467,2.7799431454053495e-11,4.710570641879016e-34,7.275341653531332e-62,1.1167881313622312e-13,0.9805790358739788,0.009710597745532028,0.009710366380212013,1.1167861693282107e-13
2019-10-31,5,2014-10-31,2019-10-31,1259,-702.5730163105741,True,2,mixed_or_neutral_2,0.999999999975671,2,mixed_or_neutral_2,0.9776823457772794,,2.4355578943647036e-11,1.3735596944131223e-49,0.999999999975671,6.948480260858596e-42,2.6112403484478587e-48,0.009584480465666125,0.003183283481875909,0.9776823457772794,0.0031833233114694896,0.006366566963735743
2019-11-29,5,2014-12-01,2019-11-29,1259,-966.415288716827,True,2,mixed_or_neutral_2,1.0,2,mixed_or_neutral_2,0.9836300435569242,,6.82732455762193e-16,3.722651322885141e-28,1.0,1.468439964052311e-28,1.702345685037572e-32,0.0065479455711200864,0.0032740754155531813,0.9836300435569242,0.0032739677281907933,0.0032739677282125684
2019-12-31,5,2014-12-31,2019-12-31,1259,-521.5281865870814,True,2,risk_on,0.9999966275952397,2,risk_on,0.9896519582800749,,9.83574369205216e-54,4.721093515301385e-09,0.9999966275952397,2.874268465816711e-11,3.36765488282099e-06,0.005172339547465958,2.8476477620393648e-08,0.9896519582800749,0.002586187346033326,0.002589486349906958
2020-01-31,5,2015-02-02,2020-01-31,1259,-628.668452396026,True,2,risk_on,1.0,2,risk_on,0.9880137073094054,,7.177350567881122e-25,4.2660118419762265e-15,1.0,1.1993663324835338e-161,4.432901602420505e-34,0.001997707297131087,0.007990881670206246,0.9880137073094054,1.3871180607073185e-26,0.0019977037232614494
2020-02-28,5,2015-03-02,2020-02-28,1259,-703.1244878455824,True,4,defensive_risk_off,1.0,4,defensive_risk_off,0.9751411806170158,,2.0476238323126413e-85,4.1709972666368576e-57,1.699126816078996e-36,2.3367988268828226e-211,1.0,0.009943303425431349,0.009943861577787873,0.004971654379765038,1.9443182270923512e-59,0.9751411806170158
2020-03-31,5,2015-03-31,2020-03-31,1260,2762.144215680345,True,1,defensive_risk_off,1.0,1,defensive_risk_off,1.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2020-04-30,5,2015-04-30,2020-04-30,1260,3300.2277351822117,True,0,recovery_or_normalization,1.0,0,recovery_or_normalization,0.9765625294849811,,1.0,1.7882955449343514e-246,0.0,0.0,2.965666420049297e-239,0.9765625294849811,0.007812506150276996,1.3974626845207138e-241,6.99168215613013e-249,0.015624964364741763
2020-05-29,5,2015-05-29,2020-05-29,1260,3240.8688545934474,True,4,recovery_or_normalization,1.0,4,recovery_or_normalization,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2020-06-30,5,2015-06-30,2020-06-30,1260,2487.605237557672,True,4,recovery_or_normalization,1.0,4,recovery_or_normalization,0.9804893703604569,,0.0,1.948927104352788e-30,1.0323727596996074e-77,0.0,1.0,3.3222328451317233e-80,0.009756892689508682,0.009753736950034437,4.6971864242251275e-33,0.9804893703604569
2020-07-31,5,2015-07-31,2020-07-31,1260,3352.7933367720398,True,4,recovery_or_normalization,1.0,4,recovery_or_normalization,0.9892381842905684,,1.2473324118110913e-23,1.369533515057955e-117,0.0,5.295085000136427e-127,1.0,0.010761815709431516,8.959859147051511e-26,2.9864260525622353e-26,2.9874394939195837e-26,0.9892381842905684
2020-08-31,5,2015-08-31,2020-08-31,1260,2734.9130724903066,True,2,recovery_or_normalization,1.0,2,recovery_or_normalization,0.9862434116648074,,2.5150988234102003e-53,3.2329766437712936e-88,1.0,0.0,1.899836835823722e-53,0.006878295058582778,3.136839509080898e-55,0.9862434116648074,1.0762952223546474e-90,0.0068782932766098285
2020-09-30,5,2015-09-30,2020-09-30,1260,1738.8806502688312,True,3,inflation_rates_shock,1.0,3,inflation_rates_shock,0.9800209546719162,,6.177681440578098e-17,0.0,1.91177698769024e-26,1.0,0.0,0.00998530360610459,6.823593446267357e-29,0.009993741721979385,0.9800209546719162,0.0
2020-10-30,5,2015-10-30,2020-10-30,1260,1571.5972119625742,True,2,mixed_or_neutral_2,1.0,2,mixed_or_neutral_2,0.9932007937689833,,0.0,9.178723793495882e-159,1.0,3.1164626664129262e-31,1.2248757961842661e-117,3.9208705053201105e-34,3.920833659697031e-34,0.9932007937689833,0.006799206231016676,3.9208336598534064e-34
2020-11-30,5,2015-11-30,2020-11-30,1260,2876.5691232674635,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,0.9847769096699432,,2.3528958960730655e-138,1.0,3.9471650859387184e-148,0.0,7.802649159360304e-43,2.1949583149838368e-45,0.9847769096699432,0.006110943918626732,2.1949556775872177e-45,0.00911214641142999
2020-12-31,5,2015-12-31,2020-12-31,1260,2465.1364842229236,True,3,risk_on,1.0,3,risk_on,0.9910740719940799,,1.2966088863799674e-38,7.543375339788376e-18,0.0,1.0,1.819156490241792e-100,0.006694356936829993,0.0022315710690900647,1.4722211973685013e-20,0.9910740719940799,2.944597603405387e-20
2021-01-29,5,2016-01-29,2021-01-29,1260,2519.550292473312,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9770306597960802,,3.1015738764278416e-27,1.3366201469502994e-14,8.464371837822964e-86,0.0,1.0,0.009187997498403109,0.009187597507998309,0.004593745197531779,4.1675945345790235e-17,0.9770306597960802
2021-02-26,5,2016-02-26,2021-02-26,1260,2115.224334253366,True,4,mixed_or_neutral_4,1.0,4,mixed_or_neutral_4,0.9880925051062549,,2.2871101856231407e-86,0.0,0.0,0.0,1.0,0.00992296696153336,0.001984527932211724,3.716593228214914e-234,0.0,0.9880925051062549
2021-03-31,5,2016-03-31,2021-03-31,1260,1506.9460572639819,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9835634903920871,,0.0,4.526940945268729e-15,1.9584630070701295e-22,0.0,1.0,0.0,0.005479197791629153,0.01095731181628815,6.0513599386997635e-25,0.9835634903920871
2021-04-30,5,2016-05-02,2021-04-30,1259,2794.627111103505,True,2,risk_on,1.0,2,risk_on,0.9957175810815623,,4.893925462098223e-195,2.5133013197977837e-48,1.0,0.0,0.0,2.5164906567956383e-50,0.004282418918437687,0.9957175810815623,8.387819099858399e-51,0.0
2021-05-28,5,2016-05-31,2021-05-28,1259,2761.050528271086,True,3,inflation_rates_shock,1.0,3,inflation_rates_shock,0.9874441353309674,,8.643263958941606e-44,0.0,2.0669439739633626e-44,1.0,0.0,0.004185291911648026,5.9275570959654005e-47,0.008370572757384502,0.9874441353309674,0.0
2021-06-30,5,2016-06-30,2021-06-30,1259,1764.4047778907518,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,0.9943809159953416,,0.0,1.0,0.0,7.90925049737487e-222,2.0142677009141178e-83,0.0,0.9943809159953416,4.427534402925603e-224,0.0018559997537621366,0.0037630842508964376
2021-07-30,5,2016-08-01,2021-07-30,1259,2781.865449155035,True,0,risk_on,0.9999999838055375,0,risk_on,0.9901696217136692,,0.9999999838055375,1.6194665447552237e-08,2.489407393021811e-83,0.0,0.0,0.9901696217136692,0.007864890051282191,0.0019654882352514572,0.0,7.706561888476189e-86
2021-08-31,5,2016-08-31,2021-08-31,1259,3373.2322164590423,True,3,inflation_rates_shock,0.9407312682195741,3,inflation_rates_shock,0.928154747916354,,0.05926873178035495,1.2206138261420587e-31,0.0,0.9407312682195741,0.0,0.06763138133704692,0.0042138707465281455,2.10615924952677e-34,0.928154747916354,1.1795459145146609e-253
2021-09-30,5,2016-09-30,2021-09-30,1259,3464.98383506843,True,3,inflation_rates_shock,1.0,3,inflation_rates_shock,0.9809629761179037,,1.0514044052252352e-16,0.0,0.0,1.0,1.7209693584726518e-36,0.00761472862136484,3.325553162533392e-39,5.17950031231848e-257,0.9809629761179037,0.011422295260731493
2021-10-29,5,2016-10-31,2021-10-29,1259,3375.3785852876113,True,0,inflation_rates_shock,1.0,0,inflation_rates_shock,0.9838820734125593,,1.0,5.29129463968218e-22,9.64310704333196e-15,0.0,0.0,0.9838820734125593,0.008058720663596574,0.008059205923853714,9.235753593920985e-25,5.1748128623754845e-173
2021-11-30,5,2016-11-30,2021-11-30,1259,3269.6124410940747,True,0,risk_on,0.9999999999895408,0,risk_on,0.9952927703355889,,0.9999999999895408,7.992388608623944e-28,0.0,1.027481088539426e-11,0.0,0.9952927703355889,1.4999511723261913e-13,1.4490361758280189e-30,0.004707229664076678,3.209359579056082e-216
2021-12-31,5,2017-01-03,2021-12-31,1259,2904.246963803726,True,1,inflation_rates_shock,0.9999999999995453,1,inflation_rates_shock,0.9669433621108388,,2.644795678374376e-13,0.9999999999995453,5.9510220393478255e-24,0.0,0.0,0.01648679884827858,0.9669433621108388,0.016569839040691814,5.299031434345393e-16,4.059461140594025e-189
2022-01-31,5,2017-01-31,2022-01-31,1260,2499.6200684558708,True,3,inflation_rates_shock,0.999999999962256,3,inflation_rates_shock,0.9771148329356615,,3.643399395611285e-60,0.0,0.0,0.999999999962256,3.7764049006400897e-11,0.00914339765308207,3.6557694878248914e-171,6.203168701261203e-14,0.9771148329356615,0.013741769411214584
2022-02-28,5,2017-02-28,2022-02-28,1260,2202.019034348383,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9906166068846164,,2.6581235912798702e-129,0.0,0.0,9.040185592485316e-32,1.0,0.0046926907012117824,0.0,5.147457574227056e-34,0.004690702414171865,0.9906166068846164
2022-03-31,5,2017-03-31,2022-03-31,1260,2879.472002253052,True,2,inflation_rates_shock,1.0,2,inflation_rates_shock,0.9879557356610296,,2.1635449676939806e-227,0.0,1.0,9.46970741586132e-18,0.0,0.008029522473910969,1.6472185452698083e-20,0.9879557356610296,0.004014741865059523,2.9538793373244903e-119
2022-04-29,5,2017-05-01,2022-04-29,1260,2497.596598835511,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,0.9812175194020603,,0.0,1.0,0.0,0.0,5.340240611657925e-17,0.0,0.9812175194020603,0.0075129434055707,8.835785352882142e-20,0.011269537192369191
2022-05-31,5,2017-05-31,2022-05-31,1260,1990.6452822265421,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9754811148892177,,2.5044803832423637e-18,0.0,0.0,0.0,1.0,0.004903334641837402,4.230482279259085e-21,0.019615550468944927,0.0,0.9754811148892177
2022-06-30,5,2017-06-30,2022-06-30,1259,2087.0063231870167,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,0.988396975596645,,5.6495561347537725e-39,1.0,0.0,0.0,0.0,0.0023204239931778887,0.988396975596645,0.0,0.009282600410177132,1.801286034139227e-41
2022-07-29,5,2017-07-31,2022-07-29,1259,1622.3596170802448,True,2,mixed_or_neutral_2,1.0,2,mixed_or_neutral_2,0.9919375404062091,,0.0,0.0,1.0,0.0,5.2341249315067964e-23,0.0016120929296142216,5e-323,0.9919375404062091,0.0016123321223698416,0.00483803454180699
2022-08-31,5,2017-08-31,2022-08-31,1259,1416.514654857168,True,3,inflation_rates_shock,1.0,3,inflation_rates_shock,0.9876541301717661,,1.1700350043633333e-227,1.2530376269755225e-65,0.0,1.0,0.0,1.982664398886706e-67,0.012345869828233881,3.954348181293141e-68,0.9876541301717661,7.26889974235544e-310
2022-09-30,5,2017-10-02,2022-09-30,1259,2136.7053924435213,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9891606665362,,0.0,1.6553526808704565e-70,0.0,0.0,1.0,3.908011521736801e-73,0.007225965279819255,3.907954362754237e-73,0.0036133681839807075,0.9891606665362
2022-10-31,5,2017-10-31,2022-10-31,1259,2032.0072411255824,True,0,inflation_rates_shock,1.0,0,inflation_rates_shock,0.9914892705193229,,1.0,3.1931455435517053e-288,7.276612439265397e-62,0.0,0.0,0.9914892705193229,9.394432383106755e-64,0.008510729480677154,2.257146011416678e-143,1.565750378466827e-64
2022-11-30,5,2017-11-30,2022-11-30,1259,2066.6472706313075,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9926149060813083,,1.179020160241841e-143,0.0,0.0,0.0,1.0,0.0024611657530131206,0.004923928165678587,0.0,2.272754588489796e-146,0.9926149060813083
2022-12-30,5,2018-01-02,2022-12-30,1259,1690.6281372624326,True,3,inflation_rates_shock,1.0,3,inflation_rates_shock,0.992726693363585,,0.0,9.09341925900993e-96,0.0,1.0,7.85615603770512e-141,0.0,0.007273306636414993,2.3527474801936802e-98,0.992726693363585,1.4120725454112226e-97
2023-01-31,5,2018-01-31,2023-01-31,1259,1365.7138760941148,True,0,inflation_rates_shock,1.0,0,inflation_rates_shock,0.9929611689391592,,1.0,2.1699283393659315e-49,0.0,3.2879719624362687e-19,0.0,0.9929611689391592,6.1994370675647645e-21,4.101482009842387e-213,0.007038831060840781,8.851332538667564e-22
2023-02-28,5,2018-02-28,2023-02-28,1259,2180.435946991397,True,1,inflation_rates_shock,1.0,1,inflation_rates_shock,1.0,,1.042462661397072e-183,1.0,0.0,4.447645330031151e-184,0.0,4.35763041635238e-81,1.0,1.9428910534026105e-186,2.240153429467179e-33,1.0934296299286695e-280
2023-03-31,5,2018-04-02,2023-03-31,1260,1234.9461906130916,True,0,mixed_or_neutral_0,0.9999999999110969,0,mixed_or_neutral_0,0.9663909244925016,,0.9999999999110969,8.892443978420387e-11,1.3608648366817931e-17,0.0,0.0,0.9663909244925016,0.005596831528461581,0.02241545544768216,0.005596788531375871,0.0
2023-04-28,5,2018-04-30,2023-04-28,1259,1500.101100662127,True,4,mixed_or_neutral_4,0.9999999999506599,4,mixed_or_neutral_4,0.9950822525244423,,1.2852914093007026e-62,4.926881894156519e-11,0.0,0.0,0.9999999999506599,0.0016392379741780108,0.0032785095011180977,1.9026041019816368e-13,6.66534190152993e-198,0.9950822525244423
2023-05-31,5,2018-05-31,2023-05-31,1259,1884.264953189168,True,4,mixed_or_neutral_4,0.9999999950234724,4,mixed_or_neutral_4,0.9838252842176368,,0.0,4.976436257737868e-09,0.0,2.223895687205951e-29,0.9999999950234724,1.5022607468977058e-165,0.01214240342654021,7.8357120823061e-12,0.0040323123478959106,0.9838252842176368
2023-06-30,5,2018-07-02,2023-06-30,1258,1882.6437590406306,True,0,inflation_rates_shock,1.0,0,inflation_rates_shock,0.9947288840329626,,1.0,3.1488829711190326e-19,0.0,0.0,0.0,0.9947288840329626,0.005271115967037392,5.199059648636676e-22,1.5597216646378471e-21,0.0
2023-07-31,5,2018-07-31,2023-07-31,1258,1745.3221891591277,True,2,mixed_or_neutral_2,1.0,2,mixed_or_neutral_2,0.9835119590790519,,3.915752999453268e-24,4.667786019266425e-16,1.0,0.0,0.0,0.0027479884256573993,0.010992070311554265,0.9835119590790519,9.740545007213455e-19,0.002747982183737015
2023-08-31,5,2018-08-31,2023-08-31,1258,1369.031913451636,True,4,inflation_rates_shock,1.0,4,inflation_rates_shock,0.9960670085037759,,2.6457793124056166e-23,0.0,0.0,0.0,1.0,0.003932991496224052,0.0,2.589506060253455e-170,4.7458100615799723e-26,0.9960670085037759
2023-09-29,5,2018-10-01,2023-09-29,1258,1531.114320151978,True,2,inflation_rates_shock,1.0,2,inflation_rates_shock,1.0,,0.0,0.0,1.0,2.513610975217421e-43,0.0,5.132392265239181e-211,4.044228376861971e-46,1.0,1.7769093607845905e-26,0.0
2023-10-31,5,2018-10-31,2023-10-31,1258,1304.6156008717,True,1,inflation_rates_shock,0.9999999999042757,1,inflation_rates_shock,0.9925041094811061,,0.0,0.9999999999042757,9.565067229274147e-11,2.4691162874917397e-53,0.0,3.1651547283852636e-291,0.9925041094811061,0.007495890517653912,7.775591692235459e-13,3.8877627013192144e-13
