regime,n_obs,spy_ret_21d_mean,spy_ret_21d_std,spy_ret_21d_median,spy_ret_63d_mean,spy_ret_63d_std,spy_ret_63d_median,spy_vol_21d_mean,spy_vol_21d_std,spy_vol_21d_median,spy_vol_63d_mean,spy_vol_63d_std,spy_vol_63d_median,spy_drawdown_252d_mean,spy_drawdown_252d_std,spy_drawdown_252d_median,tlt_ret_21d_mean,tlt_ret_21d_std,tlt_ret_21d_median,ief_ret_21d_mean,ief_ret_21d_std,ief_ret_21d_median,hyg_ret_21d_mean,hyg_ret_21d_std,hyg_ret_21d_median,spy_tlt_corr_63d_mean,spy_tlt_corr_63d_std,spy_tlt_corr_63d_median,vix_level_mean,vix_level_std,vix_level_median,vix_change_21d_mean,vix_change_21d_std,vix_change_21d_median,us_10y_change_21d_mean,us_10y_change_21d_std,us_10y_change_21d_median,us_10y_2y_slope_mean,us_10y_2y_slope_std,us_10y_2y_slope_median,breakeven_10y_change_21d_mean,breakeven_10y_change_21d_std,breakeven_10y_change_21d_median,real_yield_10y_change_21d_mean,real_yield_10y_change_21d_std,real_yield_10y_change_21d_median,baa_10y_spread_mean,baa_10y_spread_std,baa_10y_spread_median,baa_10y_spread_change_21d_mean,baa_10y_spread_change_21d_std,baa_10y_spread_change_21d_median,credit_quality_spread_mean,credit_quality_spread_std,credit_quality_spread_median,frequency,suggested_label
0,464,-0.010057109397664972,0.10200630993127613,0.0069671763206205495,-0.03822583498290226,0.15767930733948182,-0.06486014245561844,0.3870315287260023,0.20412190055668625,0.30867887594259247,0.39570428992780693,0.16236825525847087,0.3597899429608544,-0.24300864981739104,0.1322212637778357,-0.22151530748194265,0.02233889680368348,0.06862481217579497,0.01656777220458135,0.011190102570520704,0.02989575551113154,0.009141836721564149,0.000157531433590542,0.08164559899057339,0.00212252533920935,-0.49985903625105305,0.17073997834955834,-0.49989158676578993,38.514396581156504,12.605096834877697,34.89999961853027,1.5460129524099415,15.29955405429348,-0.9200010299682599,-0.11142241379310344,0.41949898433139055,-0.08,1.8076939655172413,0.7163756157012053,1.93,-0.05963362068965517,0.3863738431697756,-0.04,-0.05189655172413793,0.36721922476602414,-0.04,4.018663793103449,1.1281351530015602,3.5,0.05937500000000001,0.648237215516815,0.00499999999999985,1.9334698275862068,0.7985422917693508,1.6,0.10030263726761782,defensive_risk_off
1,4162,0.01226629116275842,0.03715607197835624,0.0168166614035598,0.03658029520740054,0.060285639235223905,0.043504023472414596,0.13805406941951015,0.063424438777296,0.1255656638215391,0.14453405114687023,0.054068624858352406,0.1290406640068579,-0.035891975691223967,0.04853522802970063,-0.01465775448031135,0.0008374144854326997,0.036092137720166256,0.0004375484609926,0.0016608354180933157,0.017605636847815832,0.0022857443966133,0.005067286754391197,0.017917593462561537,0.00635264923756545,-0.2652401638691861,0.302653496778595,-0.30815877432398275,17.865579052420546,5.195280112100806,16.835000038146973,-0.19205670675252964,4.5598058852685925,-0.30999946594238725,0.014223930802498798,0.2265415260760998,0.0099999999999997,1.0061773185968284,0.9439229579908398,0.98,0.007385872176838056,0.12628951138063477,0.0099999999999997,0.006838058625660743,0.20463329893917664,-0.01,2.350809706871696,0.5292524806225232,2.26,-0.011117251321480054,0.14193084754409185,-0.0100000000000002,0.9268765016818836,0.2428141481289142,0.9000000000000001,0.8996973627323822,risk_on
