date,regime,regime_label,prob_regime_0,prob_regime_1,prob_regime_2
2011-03-01,0,risk_on,0.9999999902447598,9.756012585457694e-09,5.290784747356925e-42
2011-03-02,0,risk_on,0.9999999875435606,1.2456933716901777e-08,5.909903518593939e-44
2011-03-03,0,risk_on,0.9999999999017746,9.902377831407338e-11,2.1999317145509344e-51
2011-03-04,0,risk_on,0.9999999997962732,2.0360312197533397e-10,3.433855305297017e-49
2011-03-07,0,risk_on,0.9999999989468051,1.0531576793670976e-09,2.574992617690777e-48
2011-03-08,0,risk_on,0.9999999990286597,9.707737984558735e-10,1.1743693781993788e-47
2011-03-09,0,risk_on,0.9999999943702278,5.629528908681588e-09,3.6644956482494986e-45
2011-03-10,0,risk_on,0.9999999439987748,5.600150307761822e-08,7.723030605507258e-42
2011-03-11,0,risk_on,0.9999999964420567,3.5586120307349588e-09,1.3227959470009438e-42
2011-03-14,0,risk_on,0.9999999838946679,1.6104892598311542e-08,2.1341079441404857e-40
2011-03-15,0,risk_on,0.9999978258025283,2.1741981602774117e-06,1.0015388814266021e-36
2011-03-16,0,risk_on,0.9992997770076737,0.0007002229921760164,7.12374025898811e-33
2011-03-17,0,risk_on,0.9997722915484638,0.00022770845075038834,1.3078058735598594e-34
2011-03-18,0,risk_on,0.9999980160265877,1.9839726466655287e-06,1.5355239789241828e-38
2011-03-21,0,risk_on,0.9999999757910704,2.4209008931094268e-08,8.129026547643975e-40
2011-03-22,0,risk_on,0.999999991583536,8.41673080339899e-09,4.6132843914935e-40
2011-03-23,0,risk_on,0.9999999968786142,3.121426970932124e-09,2.9081851712812353e-40
2011-03-24,0,risk_on,0.9999999961364665,3.863957789258079e-09,5.992551601200776e-40
2011-03-25,0,risk_on,0.99999999794818,2.0511097840283764e-09,1.189005325786032e-39
2011-03-28,0,risk_on,0.9999999975389073,2.4616379819228586e-09,1.1218037521181968e-39
2011-03-29,0,risk_on,0.9999999956089596,4.391116985901069e-09,3.208704840179888e-40
2011-03-30,0,risk_on,0.9999999977972038,2.2025139582391917e-09,4.27197539228926e-41
2011-03-31,0,risk_on,0.9999999987030606,1.2970985306886536e-09,1.5448093087845711e-40
2011-04-01,0,risk_on,0.9999999942338036,5.765771378231808e-09,3.7489767877985607e-41
2011-04-04,0,risk_on,0.9999999982355803,1.7652111708507327e-09,4.879069874816354e-43
2011-04-05,0,risk_on,0.9999999982555892,1.745006150843771e-09,4.440619525759418e-42
2011-04-06,0,risk_on,0.9999999982192094,1.7816343538449858e-09,2.1079499341313012e-42
2011-04-07,0,risk_on,0.9999999947722245,5.227052013648638e-09,9.040496170831116e-43
2011-04-08,0,risk_on,0.9999999983301677,1.6691848590667585e-09,2.811094729927718e-43
2011-04-11,0,risk_on,0.9999999980063876,1.9941499841807103e-09,7.439930914451619e-41
2011-04-12,0,risk_on,0.9999999887677404,1.1231921652763026e-08,2.866136283989149e-38
2011-04-13,0,risk_on,0.9999996548122595,3.451875483096523e-07,4.7893217806675093e-35
2011-04-14,0,risk_on,0.999406179979716,0.0005938200193817664,4.463415300267169e-33
2011-04-15,0,risk_on,0.9999621958865681,3.780411311614968e-05,8.182000734775547e-39
2011-04-18,0,risk_on,0.9999999691535781,3.0846302895597046e-08,1.2389939361568933e-41
2011-04-19,0,risk_on,0.999999996056431,3.943346624462995e-09,3.5313435777442884e-43
2011-04-20,0,risk_on,0.9999999996125553,3.880350427593712e-10,9.804003400314512e-45
2011-04-21,0,risk_on,0.9999999997708073,2.288409227071824e-10,2.2508588525745268e-45
2011-04-25,0,risk_on,0.9999999995343387,4.657395656836859e-10,2.1982747723937832e-45
2011-04-26,0,risk_on,0.9999999996034603,3.9722903252447743e-10,8.151042556036499e-46
2011-04-27,0,risk_on,0.9999999998162821,1.8345048522046862e-10,1.7300559961839965e-44
2011-04-28,0,risk_on,0.999999999652573,3.4671678379909683e-10,1.1238457426897223e-44
2011-04-29,0,risk_on,0.9999999998181011,1.8162838558883882e-10,1.5502419413891957e-44
2011-05-02,0,risk_on,0.999999999823558,1.7673649943548953e-10,1.2363450892541902e-44
2011-05-03,0,risk_on,0.9999999996107363,3.892742043689186e-10,7.130070011261658e-45
2011-05-04,0,risk_on,0.9999999996998667,3.00498394465036e-10,1.1990091737247294e-42
2011-05-05,0,risk_on,0.9999999971296347,2.870111354225618e-09,1.595380215583859e-39
2011-05-06,0,risk_on,0.9999999964493327,3.5509540913218944e-09,1.3842948875472847e-40
2011-05-09,0,risk_on,0.9999999953215593,4.678230267015899e-09,8.39923969741086e-41
2011-05-10,0,risk_on,0.9999999931806087,6.819342023557444e-09,1.9827649779711078e-40
2011-05-11,0,risk_on,0.999999995368853,4.631157667102828e-09,1.9310755192277435e-38
2011-05-12,0,risk_on,0.9999999983538146,1.645400657151816e-09,1.8555707990531295e-38
2011-05-13,0,risk_on,0.999999995185135,4.814991990938082e-09,5.836426344263599e-35
2011-05-16,0,risk_on,0.9999999277224587,7.227788766169677e-08,8.190017946440489e-32
2011-05-17,0,risk_on,0.9999999506471807,4.935369332738475e-08,6.544974266054949e-32
2011-05-18,0,risk_on,0.999999987980118,1.2019068367320177e-08,6.108758897593234e-33
2011-05-19,0,risk_on,0.9999999619940362,3.800536773102124e-08,5.897443614961727e-31
2011-05-20,0,risk_on,0.9999999761821531,2.381845935235619e-08,1.4399928589984865e-33
2011-05-23,0,risk_on,0.9999999880437827,1.1956363362990523e-08,2.662394787351494e-34
2011-05-24,0,risk_on,0.9999999981973815,1.8028805841093375e-09,2.5635216136071087e-35
2011-05-25,0,risk_on,0.9999999973933882,2.6058067314718627e-09,9.594818835112467e-36
2011-05-26,0,risk_on,0.9999999949068297,5.093477594253432e-09,2.9469793765462337e-37
2011-05-27,0,risk_on,0.99999999845204,1.5477043418354096e-09,1.2351684822895193e-38
2011-05-31,0,risk_on,0.9999999984756869,1.525030279313733e-09,2.221682395375065e-38
2011-06-01,0,risk_on,0.9999999938645487,6.135546460450307e-09,2.1999169443088087e-35
2011-06-02,0,risk_on,0.9999999976625986,2.3374763516025286e-09,4.3537222566101685e-38
2011-06-03,0,risk_on,0.9999999981300789,1.870637674683264e-09,1.2722444904082937e-35
2011-06-06,0,risk_on,0.999999994684913,5.3155553120824725e-09,2.2236068338166854e-34
2011-06-07,0,risk_on,0.9999999936808308,6.319451393025071e-09,9.754261115064882e-35
2011-06-08,0,risk_on,0.999999967649274,3.235056711561398e-08,6.213785704447209e-34
2011-06-09,0,risk_on,0.9999999929768819,7.0226847684838395e-09,2.189634894534929e-34
2011-06-10,0,risk_on,0.9999998065977893,1.93401476753611e-07,3.2833204207272883e-31
2011-06-13,0,risk_on,0.9999998924631712,1.0753772994811785e-07,3.0246433809535915e-34
2011-06-14,0,risk_on,0.9999999986812327,1.317947604675185e-09,3.834438174749496e-35
2011-06-15,0,risk_on,0.9999995611270659,4.388724634829875e-07,4.23949319164379e-28
2011-06-16,0,risk_on,0.999924966451816,7.503354887083942e-05,1.2573585890357708e-28
2011-06-17,0,risk_on,0.9999994590326977,5.409676075846749e-07,1.0606466452102643e-33
2011-06-20,0,risk_on,0.9999999888605089,1.1139701359220346e-08,1.0065213171611038e-38
2011-06-21,0,risk_on,0.9999999992942321,7.051101146127452e-10,5.4388746294472326e-40
2011-06-22,0,risk_on,0.9999999946157914,5.384452322482865e-09,1.233705350391709e-36
2011-06-23,0,risk_on,0.999999995197868,4.801722467633334e-09,3.300520122935253e-36
2011-06-24,0,risk_on,0.9999998081984998,1.918012307626791e-07,1.279610629929214e-37
2011-06-27,0,risk_on,0.9999999939100235,6.090162964200915e-09,1.228905592048829e-41
2011-06-28,0,risk_on,0.9999999992360245,7.637619387839598e-10,7.760622303430521e-45
2011-06-29,0,risk_on,0.9999999997853593,2.139736760628981e-10,1.5171794182968588e-46
2011-06-30,0,risk_on,0.9999999999290594,7.176057305045752e-11,1.169233174545958e-47
2011-07-01,0,risk_on,0.9999999999618012,3.814878620057353e-11,1.16600574841582e-49
2011-07-05,0,risk_on,0.9999999999399733,6.020247274690417e-11,4.857190425061827e-49
2011-07-06,0,risk_on,0.9999999999508873,4.843217128057846e-11,9.458084797537181e-48
2011-07-07,0,risk_on,0.9999999993015081,6.993054544190477e-10,4.172067824854656e-47
2011-07-08,0,risk_on,0.9999999996452971,3.5457669627681825e-10,2.2619202918290666e-44
2011-07-11,0,risk_on,0.9999999964165909,3.582678704802126e-09,1.5589134664690047e-39
2011-07-12,0,risk_on,0.999999882731579,1.1726882288305292e-07,5.469655010824133e-37
2011-07-13,0,risk_on,0.9999999599003794,4.0099968298916324e-08,8.79740685477133e-39
2011-07-14,0,risk_on,0.999999987134288,1.2866174526627743e-08,1.8407239238149732e-39
2011-07-15,0,risk_on,0.9999999854680937,1.4532029863993055e-08,2.407624933812714e-38
2011-07-18,0,risk_on,0.9999976154459782,2.3845531879756347e-06,1.4278623043154246e-39
2011-07-19,0,risk_on,0.9999999917363311,8.26340428642891e-09,1.915482276219311e-47
2011-07-20,0,risk_on,0.9999999936280801,6.372012725130525e-09,1.967399764937411e-48
2011-07-21,0,risk_on,0.9999999990322976,9.672314448944963e-10,7.458936870924326e-51
2011-07-22,0,risk_on,0.9999999850970199,1.4902326254619763e-08,1.880307754141391e-48
2011-07-25,0,risk_on,0.9999999828960427,1.710388062145037e-08,4.146635439400473e-50
2011-07-26,0,risk_on,0.9999999541105363,4.58897348750156e-08,6.417866530691493e-48
2011-07-27,0,risk_on,0.9999997981685941,2.018305758220702e-07,1.783000769672369e-45
2011-07-28,0,risk_on,0.9999902882299033,9.711769804786938e-06,1.8467116200551276e-41
2011-07-29,0,risk_on,0.9939678801023704,0.006032119897481611,2.0780544165493137e-36
2011-08-01,0,risk_on,0.952864087114576,0.04713591288467876,7.198454867936362e-34
2011-08-02,1,inflation_rates_shock,0.04333170169579331,0.9566682983041223,1.3033427171196103e-25
2011-08-03,1,inflation_rates_shock,0.0030663604442544828,0.9969336395559407,8.513377303724328e-27
2011-08-04,1,inflation_rates_shock,6.148067903893783e-14,1.0,1.730968396087797e-20
2011-08-05,1,inflation_rates_shock,3.951922156878608e-17,1.0,4.623023919079064e-20
2011-08-08,1,inflation_rates_shock,1.3210503546067769e-42,1.0,2.1434498609625663e-13
2011-08-09,1,inflation_rates_shock,4.528775879932309e-34,1.0,8.089184824657201e-14
2011-08-10,1,inflation_rates_shock,4.008204599213256e-40,1.0,1.569363985003723e-15
2011-08-11,1,inflation_rates_shock,5.308207479268694e-36,1.0,1.416175530603499e-17
2011-08-12,1,inflation_rates_shock,5.517154802778522e-35,1.0,1.2861381413729523e-17
2011-08-15,1,inflation_rates_shock,6.141949395957664e-31,1.0,2.1934020168853355e-19
2011-08-16,1,inflation_rates_shock,3.2477322912800273e-31,1.0,5.753061106158382e-19
2011-08-17,1,inflation_rates_shock,6.687054260707032e-29,1.0,7.508992293211407e-21
2011-08-18,1,inflation_rates_shock,6.284246539792457e-41,1.0,2.2931868040441818e-17
2011-08-19,1,inflation_rates_shock,3.5742741451317187e-44,1.0,2.4265169844504876e-16
2011-08-22,1,inflation_rates_shock,2.2786969058122314e-43,1.0,8.178727842280472e-16
2011-08-23,1,inflation_rates_shock,1.4504750057001147e-36,1.0,7.595890000845708e-18
2011-08-24,1,inflation_rates_shock,8.473066758717987e-36,1.0,1.1124402886838107e-17
2011-08-25,1,inflation_rates_shock,2.3905034978613636e-38,1.0,2.5814667515523373e-17
2011-08-26,1,inflation_rates_shock,3.172571776211969e-35,1.0,1.8203074854870415e-17
2011-08-29,1,inflation_rates_shock,6.252053976951225e-33,1.0,7.8940626460065e-19
2011-08-30,1,inflation_rates_shock,4.983394136019793e-34,1.0,8.878330140873862e-17
2011-08-31,1,inflation_rates_shock,1.934318434621668e-37,1.0,9.718015840759152e-16
2011-09-01,1,inflation_rates_shock,1.2142659234251657e-39,1.0,1.766068252875542e-16
2011-09-02,1,inflation_rates_shock,9.245362057264693e-46,1.0,6.263311740952473e-14
2011-09-06,1,inflation_rates_shock,1.1257631025385306e-45,1.0,6.451088759371691e-13
2011-09-07,1,inflation_rates_shock,1.1911703197781113e-55,1.0,1.6077523973300612e-13
2011-09-08,1,inflation_rates_shock,2.415929384633563e-44,0.999999999996362,3.5056407778787736e-12
2011-09-09,1,inflation_rates_shock,6.430681304725162e-60,0.999999999996362,3.7332125144551745e-12
2011-09-12,1,inflation_rates_shock,1.6063691008774116e-48,1.0,6.273960783419853e-16
2011-09-13,1,inflation_rates_shock,1.7919514231891442e-44,1.0,7.870616303019446e-16
2011-09-14,1,inflation_rates_shock,6.606188503698238e-40,1.0,2.6164044989725133e-16
2011-09-15,1,inflation_rates_shock,3.317613138911659e-40,1.0,4.110911466669305e-17
2011-09-16,1,inflation_rates_shock,5.569893350218807e-39,1.0,4.2567738734364735e-17
2011-09-19,1,inflation_rates_shock,5.4395294689622256e-48,1.0,1.6309302798234072e-17
2011-09-20,1,inflation_rates_shock,7.265740564951308e-53,1.0,1.9464566471934102e-16
2011-09-21,1,inflation_rates_shock,1.2496146465713274e-60,1.0,3.808984484865185e-15
2011-09-22,1,inflation_rates_shock,5.210101968553766e-68,1.0,1.86828348499074e-13
2011-09-23,1,inflation_rates_shock,4.1462891664465356e-65,1.0,2.179797840685617e-14
2011-09-26,1,inflation_rates_shock,4.321084459951445e-61,1.0,2.227736620599558e-16
2011-09-27,1,inflation_rates_shock,6.4677714479530815e-55,1.0,3.04268639416283e-18
2011-09-28,1,inflation_rates_shock,3.3607435482635996e-51,1.0,7.080044817696352e-17
2011-09-29,1,inflation_rates_shock,1.1803887780497503e-49,1.0,2.0439846456378285e-16
2011-09-30,1,inflation_rates_shock,2.4688817166794504e-58,1.0,1.0421137756472568e-15
2011-10-03,1,inflation_rates_shock,6.479649591279922e-70,0.999999999998181,2.7277877401256723e-12
2011-10-04,1,inflation_rates_shock,5.197439293674714e-69,0.9999999999308784,6.9005536069926e-11
2011-10-05,1,inflation_rates_shock,4.105594931902389e-63,1.0,2.303705916215301e-14
2011-10-06,1,inflation_rates_shock,3.91695206257247e-55,1.0,5.220943930417625e-16
2011-10-07,1,inflation_rates_shock,7.540703717228241e-60,1.0,2.876052303533587e-15
2011-10-10,1,inflation_rates_shock,6.627822308078786e-65,1.0,1.8970734119994946e-14
2011-10-11,1,inflation_rates_shock,1.1534548502809226e-53,1.0,2.1218229886461633e-15
2011-10-12,1,inflation_rates_shock,2.316826034520095e-53,1.0,4.146262683743358e-16
2011-10-13,1,inflation_rates_shock,3.123604489310958e-48,1.0,7.656616307081523e-16
2011-10-14,1,inflation_rates_shock,3.5349233695142004e-42,1.0,7.515151407863049e-17
2011-10-17,1,inflation_rates_shock,3.0354220214596408e-40,1.0,5.1193783564931404e-15
2011-10-18,1,inflation_rates_shock,1.064837126462616e-36,1.0,5.527018932778615e-15
2011-10-19,1,inflation_rates_shock,2.1308072562603208e-35,1.0,6.963335344444169e-15
2011-10-20,1,inflation_rates_shock,9.305692243157521e-37,1.0,7.790303092696758e-14
2011-10-21,1,inflation_rates_shock,1.599906141249915e-39,1.0,2.650596197528847e-13
2011-10-24,1,inflation_rates_shock,1.1359038183918522e-40,1.0,4.7782952744561674e-14
2011-10-25,1,inflation_rates_shock,2.077234997658495e-35,1.0,5.35016404371849e-14
2011-10-26,1,inflation_rates_shock,8.996146376645252e-34,1.0,1.4107373543487214e-14
2011-10-27,1,inflation_rates_shock,7.165447835646816e-36,1.0,1.0892028465539055e-14
2011-10-28,1,inflation_rates_shock,3.792588693834582e-35,1.0,8.364910261818281e-14
2011-10-31,1,inflation_rates_shock,9.194005310208904e-43,1.0,2.8391077968415134e-13
2011-11-01,1,inflation_rates_shock,2.206919445811015e-52,0.9999999999890861,1.0915415253145648e-11
2011-11-02,1,inflation_rates_shock,8.186178407617217e-48,0.999999999990905,8.621555604098092e-12
2011-11-03,1,inflation_rates_shock,1.2062779777281132e-43,1.0,1.354112867425659e-13
2011-11-04,1,inflation_rates_shock,1.5334491905244625e-37,1.0,1.4118963535789878e-15
2011-11-07,1,inflation_rates_shock,2.8726223962131637e-33,1.0,3.0921757647607444e-16
2011-11-08,1,inflation_rates_shock,3.557829044856418e-24,1.0,1.9782244967245643e-16
2011-11-09,1,inflation_rates_shock,4.674862766914753e-27,1.0,4.968644950208567e-16
2011-11-10,1,inflation_rates_shock,1.1366420867334899e-26,1.0,1.4713204246519407e-17
2011-11-11,1,inflation_rates_shock,3.59492094596774e-26,1.0,2.386503676840601e-17
2011-11-14,1,inflation_rates_shock,7.740972302837679e-22,1.0,1.2697572166694526e-18
2011-11-15,1,inflation_rates_shock,4.9460662890907335e-21,1.0,2.151193719269242e-19
2011-11-16,1,inflation_rates_shock,5.74969205372218e-21,1.0,2.188186079189381e-19
2011-11-17,1,inflation_rates_shock,1.6867543816797467e-26,1.0,3.0386856329479995e-18
2011-11-18,1,inflation_rates_shock,1.1768958142616025e-28,1.0,1.001815618421947e-18
2011-11-21,1,inflation_rates_shock,1.3499811234446663e-29,1.0,2.260761844169907e-17
2011-11-22,1,inflation_rates_shock,1.6200159262730302e-33,1.0,3.8374643838045955e-15
2011-11-23,1,inflation_rates_shock,1.8891621281841926e-41,1.0,3.0632624041053663e-13
2011-11-25,1,inflation_rates_shock,4.979389755680304e-39,1.0,4.4535803344443294e-14
2011-11-28,1,inflation_rates_shock,1.8710053492526656e-29,1.0,2.0107047171710396e-16
2011-11-29,1,inflation_rates_shock,1.8991453898917304e-29,1.0,2.5433486889996735e-17
2011-11-30,1,inflation_rates_shock,3.977364005238865e-23,1.0,1.6056040709025005e-19
2011-12-01,1,inflation_rates_shock,1.4492137237043563e-26,1.0,1.0997758949044378e-19
2011-12-02,1,inflation_rates_shock,1.0811722243564929e-24,1.0,2.9677943158278276e-19
2011-12-05,1,inflation_rates_shock,4.717579254864969e-22,1.0,1.0068626521923608e-20
2011-12-06,1,inflation_rates_shock,2.365416078719093e-20,1.0,2.4949829275486647e-21
2011-12-07,1,inflation_rates_shock,3.363143924274329e-18,1.0,1.8745243192979842e-20
2011-12-08,1,inflation_rates_shock,3.83845576180132e-20,1.0,2.963192687702728e-19
2011-12-09,1,inflation_rates_shock,5.148084889568225e-26,1.0,4.044776271729353e-21
2011-12-12,1,inflation_rates_shock,3.577314367222887e-27,1.0,1.4626588048445383e-20
2011-12-13,1,inflation_rates_shock,1.420209322241458e-26,1.0,9.27356406876143e-20
2011-12-14,1,inflation_rates_shock,7.124370099533961e-29,1.0,2.8401079761557933e-19
2011-12-15,1,inflation_rates_shock,1.2173936417266415e-28,1.0,1.6510540835824803e-19
2011-12-16,1,inflation_rates_shock,4.0859994399011523e-32,1.0,3.4960268732695345e-19
2011-12-19,1,inflation_rates_shock,1.6367330226222852e-38,1.0,2.1084091846272905e-18
2011-12-20,1,inflation_rates_shock,5.011830569363219e-31,1.0,2.5909663653117273e-19
2011-12-21,1,inflation_rates_shock,7.679250816562157e-39,1.0,5.842334413227245e-18
2011-12-22,1,inflation_rates_shock,2.004833687227703e-37,1.0,7.734929074856618e-18
2011-12-23,1,inflation_rates_shock,1.2736239578635809e-45,1.0,6.724083056256181e-17
2011-12-27,1,inflation_rates_shock,7.507352186121974e-42,1.0,2.869328699823555e-17
2011-12-28,1,inflation_rates_shock,1.2731615378427728e-31,1.0,1.6253785205557368e-18
2011-12-29,1,inflation_rates_shock,1.1885622993959485e-28,1.0,3.755763702368237e-19
2011-12-30,1,inflation_rates_shock,2.1673565410664554e-24,1.0,8.937026074410152e-20
2012-01-03,1,inflation_rates_shock,4.5117895367914635e-21,1.0,5.702723971860049e-21
2012-01-04,1,inflation_rates_shock,3.7060163847545733e-19,1.0,3.596791183902857e-21
2012-01-05,1,inflation_rates_shock,3.089749890984152e-15,1.0,4.7920789107920174e-23
2012-01-06,1,inflation_rates_shock,8.737958220978281e-15,1.0,2.7370708888129705e-23
2012-01-09,1,inflation_rates_shock,3.492355230009945e-15,1.0,5.747216196199973e-24
2012-01-10,1,inflation_rates_shock,1.0771929546941047e-13,1.0,3.9496510074051627e-25
2012-01-11,1,inflation_rates_shock,1.1660917912487201e-11,0.9999999999890861,1.2137555225540275e-25
2012-01-12,1,inflation_rates_shock,1.7735351808372534e-13,1.0,1.7854546509471808e-25
2012-01-13,1,inflation_rates_shock,2.0590866210777868e-14,1.0,4.019804383962174e-24
2012-01-17,1,inflation_rates_shock,1.349262967817353e-14,1.0,8.354305933513957e-24
2012-01-18,1,inflation_rates_shock,3.854033039056687e-12,0.999999999996362,2.810080926579172e-24
2012-01-19,1,inflation_rates_shock,1.21851669947862e-10,0.9999999998781277,4.0646925426722415e-24
2012-01-20,1,inflation_rates_shock,7.347428524279545e-12,0.999999999992724,2.325168992215256e-22
2012-01-23,1,inflation_rates_shock,1.7380557914477559e-10,0.999999999825377,7.333251049587658e-24
2012-01-24,1,inflation_rates_shock,5.797035498357394e-10,0.9999999994197424,5.350355132157805e-25
2012-01-25,1,inflation_rates_shock,1.1656781832350736e-09,0.9999999988340278,2.409107514951846e-27
2012-01-26,1,inflation_rates_shock,6.093319632592571e-09,0.9999999939063855,7.713797592271136e-28
2012-01-27,1,inflation_rates_shock,1.6988265544781662e-08,0.9999999830124581,3.331770811481105e-28
2012-01-30,1,inflation_rates_shock,4.1775400337345585e-08,0.9999999582250902,1.6007023734647065e-28
2012-01-31,1,inflation_rates_shock,5.115669040629721e-08,0.9999999488427433,1.7753015375705892e-29
2012-02-01,1,inflation_rates_shock,8.843617960677813e-08,0.9999999115643771,7.306516738690165e-31
2012-02-02,1,inflation_rates_shock,4.247215182922939e-08,0.9999999575284173,3.0874422907185796e-32
2012-02-03,1,inflation_rates_shock,5.164812786799778e-06,0.9999948351875582,2.664159586729677e-34
2012-02-06,1,inflation_rates_shock,5.486378184942235e-05,0.9999451362189979,1.18087462181944e-34
2012-02-07,1,inflation_rates_shock,0.0006346885985300044,0.9993653114012644,3.530144060737231e-33
2012-02-08,1,inflation_rates_shock,0.013075228477251318,0.9869247715226216,1.9316237486675183e-33
2012-02-09,1,inflation_rates_shock,0.11716892339049885,0.8828310766091922,2.83790912358284e-34
2012-02-10,0,risk_on,0.6259239206784445,0.37407607932141057,1.457453161072247e-35
2012-02-13,0,risk_on,0.948310440747595,0.051689559252081574,1.1142213642252155e-37
2012-02-14,0,risk_on,0.9817286700298187,0.018271329971023185,4.1301589136776527e-38
2012-02-15,0,risk_on,0.9966451839191242,0.0033548160815871884,1.463114417341578e-39
2012-02-16,0,risk_on,0.9994433926367875,0.0005566073625998608,1.4995804628337868e-40
2012-02-17,0,risk_on,0.999817256524175,0.00018274347535560232,1.4446404304054043e-39
2012-02-21,0,risk_on,0.9998793140656651,0.00012068593395074599,1.1590187410904726e-38
2012-02-22,0,risk_on,0.9997637952175789,0.00023620478215865493,6.785345277105704e-38
2012-02-23,0,risk_on,0.999334710026059,0.000665289974628142,1.368011519318521e-36
2012-02-24,0,risk_on,0.9986448767304396,0.0013551232693605807,8.796732483274148e-38
2012-02-27,0,risk_on,0.9973450107480706,0.002654989252256515,1.3086754995228745e-36
2012-02-28,0,risk_on,0.9977725350942794,0.002227464905152599,2.9799791981069815e-37
2012-02-29,0,risk_on,0.9997391600541089,0.00026083994580375705,8.673638466677084e-39
2012-03-01,0,risk_on,0.9999815634517907,1.843654800484875e-05,3.719679537259553e-40
2012-03-02,0,risk_on,0.9999996235656707,3.7643395828999857e-07,1.7413296320100056e-44
2012-03-05,0,risk_on,0.9999993353796915,6.646210279827319e-07,1.966169065426963e-42
2012-03-06,0,risk_on,0.9999854113712032,1.4588628774039813e-05,2.532487615394391e-41
2012-03-07,0,risk_on,0.9999987016644143,1.2983348841704125e-06,1.086987351498335e-43
2012-03-08,0,risk_on,0.9999996180595919,3.8194088322220296e-07,7.984038004911192e-45
2012-03-09,0,risk_on,0.9999994329265762,5.670732357086675e-07,1.5016167608407153e-45
2012-03-12,0,risk_on,0.9999983489065004,1.6510926926006854e-06,4.201612218905622e-45
2012-03-13,0,risk_on,0.9999995912640696,4.0873666404987633e-07,3.7158017476115197e-44
2012-03-14,0,risk_on,0.9999998292314703,1.707691378058705e-07,4.667174797834578e-45
2012-03-15,0,risk_on,0.9999998160547134,1.8394454619451086e-07,2.8129501744987058e-43
2012-03-16,0,risk_on,0.9999986684169696,1.3315838471019026e-06,7.502681757042706e-43
2012-03-19,0,risk_on,0.9999997200048193,2.7999492233292717e-07,2.4097347880708368e-43
2012-03-20,0,risk_on,0.9999998542698556,1.4573027570454661e-07,2.043043896386238e-42
2012-03-21,0,risk_on,0.9999996519855509,3.480149519364379e-07,4.831125989575175e-41
2012-03-22,0,risk_on,0.9999997527393439,2.4725989721325934e-07,6.025803879772818e-44
2012-03-23,0,risk_on,0.9999999044248443,9.557514069299961e-08,2.669776794591985e-44
2012-03-26,0,risk_on,0.9999999063657058,9.363518047790705e-08,5.322481763120792e-44
2012-03-27,0,risk_on,0.9999998061830598,1.9381656290442795e-07,2.4844037236698098e-45
2012-03-28,0,risk_on,0.9999998255316466,1.7446892819104754e-07,8.955217161081263e-45
2012-03-29,0,risk_on,0.9999995147501335,4.852504862498063e-07,1.3075608783227075e-43
2012-03-30,0,risk_on,0.9999995586787073,4.413211112314626e-07,1.849011853574141e-45
2012-04-02,0,risk_on,0.9999995557392217,4.442609332377278e-07,6.536163718733944e-47
2012-04-03,0,risk_on,0.9999997006489587,2.9935067192067165e-07,1.4304722283143043e-49
2012-04-04,0,risk_on,0.9999978309884558,2.169010784252205e-06,1.0763242691121369e-46
2012-04-05,0,risk_on,0.9999996093939297,3.9060654994909084e-07,4.216448820854496e-47
2012-04-09,0,risk_on,0.9999988943024365,1.1056984435211879e-06,2.0555346242840646e-44
2012-04-10,0,risk_on,0.9999956601953764,4.3398046634139865e-06,7.32079540405143e-42
2012-04-11,0,risk_on,0.9999990251440272,9.748552785639136e-07,5.613665369169299e-45
2012-04-12,0,risk_on,0.9999999178635368,8.213632300445113e-08,1.1795155375545631e-46
2012-04-13,0,risk_on,0.9999991628668661,8.371323301974872e-07,6.14338448943337e-44
2012-04-16,0,risk_on,0.9999991333064945,8.666930771832678e-07,2.1827073396322115e-44
2012-04-17,0,risk_on,0.9999996505667397,3.494340876210972e-07,6.269449971329311e-46
2012-04-18,0,risk_on,0.9999991772441464,8.227556908898235e-07,1.2381571199102906e-46
2012-04-19,0,risk_on,0.9999995706803941,4.293187901350656e-07,1.123081227343539e-45
2012-04-20,0,risk_on,0.9999998092735223,1.9072714714705698e-07,2.315355717761027e-46
2012-04-23,0,risk_on,0.9999997457489694,2.5425016977716636e-07,7.193884804892286e-45
2012-04-24,0,risk_on,0.999999869298344,1.3070131547179704e-07,5.5492502985639695e-45
2012-04-25,0,risk_on,0.9999997946779542,2.0532134183978196e-07,2.4902215158140986e-48
2012-04-26,0,risk_on,0.9999996967308566,3.0326973495381927e-07,4.692176003263263e-51
2012-04-27,0,risk_on,0.999999672076282,3.2792396431798836e-07,1.2947529888075864e-50
2012-04-30,0,risk_on,0.999999733168842,2.668317061421983e-07,1.1142842574182272e-49
2012-05-01,0,risk_on,0.9999990899854814,9.100136815212947e-07,8.089000150076947e-52
2012-05-02,0,risk_on,0.9999992854793897,7.145203954863039e-07,6.568556156484178e-52
2012-05-03,0,risk_on,0.9999993151107064,6.848885047957164e-07,1.521396630952054e-50
2012-05-04,0,risk_on,0.9999995751532872,4.248473552440604e-07,1.522709886790672e-49
2012-05-07,0,risk_on,0.9999989689591389,1.031041192267603e-06,1.254547919579738e-47
2012-05-08,0,risk_on,0.9999798086065623,2.0191392764709787e-05,1.296774234070203e-44
2012-05-09,0,risk_on,0.9996517221147632,0.00034827788535589225,3.800079694571368e-42
2012-05-10,0,risk_on,0.9992084605355323,0.0007915394642155715,1.3208313865696102e-42
