regime,n_obs,HYG_ann_return,HYG_ann_vol,HYG_ann_sharpe_0rf,IEF_ann_return,IEF_ann_vol,IEF_ann_sharpe_0rf,IWM_ann_return,IWM_ann_vol,IWM_ann_sharpe_0rf,LQD_ann_return,LQD_ann_vol,LQD_ann_sharpe_0rf,QQQ_ann_return,QQQ_ann_vol,QQQ_ann_sharpe_0rf,SHY_ann_return,SHY_ann_vol,SHY_ann_sharpe_0rf,SPY_ann_return,SPY_ann_vol,SPY_ann_sharpe_0rf,TIP_ann_return,TIP_ann_vol,TIP_ann_sharpe_0rf,TLT_ann_return,TLT_ann_vol,TLT_ann_sharpe_0rf,suggested_label
0,1141,0.04896230831358832,0.08201895285422056,0.5969633433459374,0.0013469660158231492,0.07501521395889049,0.01795590447240886,0.06526660357821032,0.23819123153098332,0.2740092620484252,-0.0008534705168573674,0.08536333291876876,-0.009998092713525196,0.08219569380219527,0.25981114627218327,0.3163670804026454,0.02067394433747675,0.019155405807042367,1.0792746729425122,0.06561491203061687,0.19832445840731794,0.3308462937831764,0.014005449333882414,0.06176823958706646,0.2267419215362419,-0.06793318025632206,0.15570603709916883,-0.4362912416366718,inflation_rates_shock
1,146,-0.39233749626201053,0.4072819616453819,-0.9633068321440088,0.2610790700561611,0.13211300783886767,1.9761798957343213,-0.4952411176485661,0.7260292837386961,-0.6821227858721018,0.014674337310658519,0.3366455385920605,0.043589876081621126,-0.11167250594923296,0.6012837651967977,-0.18572346770860013,0.059421691855803704,0.02706322798399113,2.195661651705176,-0.16654135115870486,0.6442647671668804,-0.2584983063578992,0.005040509488549903,0.17385591289676378,0.028992453604629338,0.6261555971070065,0.3170610793669284,1.974873732081033,defensive_risk_off
2,2176,0.06408684773368473,0.0505176199784932,1.2686038606127592,0.010589989361599272,0.05730038406744165,0.18481532949473814,0.20606155038444504,0.1620599523260491,1.271514321871877,0.04153773636954131,0.055027704791790276,0.7548513340090905,0.2876469710236162,0.14036660571450124,2.04925501731285,0.00950826120760563,0.010656101739368812,0.8922832608173679,0.2206635060414252,0.10858424930685356,2.032187057055037,0.022387006725503655,0.047175921407875646,0.4745430731908571,0.03408374136345392,0.12581770693245953,0.2708978107648273,risk_on
3,224,0.3594584526811973,0.2020600227449296,1.7789686836517857,-0.082936692363211,0.08668881632062063,-0.9567173239102457,0.3522252497355727,0.36147823570436316,0.974402370447669,0.2029644757221286,0.09466708589316938,2.1439814462142786,0.5024278398924986,0.2584564658235556,1.9439553902880444,0.004923890963586225,0.01730762388286223,0.2844926026189992,0.21839407469861968,0.264288490952729,0.8263472764604114,0.03184553198064357,0.07339239722705082,0.4339077776969793,-0.21445573220598796,0.19116957516090802,-1.1218089072253254,recovery_or_normalization
4,939,0.039350050650641455,0.09927922432361526,0.39635735390492344,0.10473189612358184,0.07152126174102108,1.4643463156846515,0.00875780762514299,0.250875792759154,0.03490893851823587,0.07228664190400966,0.06204371659505435,1.1650920652579313,0.002512365823737181,0.217147985256339,0.011569832530434863,0.020947318298713186,0.014323056777989509,1.4624893710470586,0.006367962425997867,0.194796060213019,0.03269040666959172,0.08211009103620234,0.06218848341702253,1.32034239339123,0.13730547601108276,0.1586443971999116,0.8654921222213782,mixed_or_neutral_4
